idUsuario,ataVinculacao
619453,2018-07-23 14:02:20.855274
808380,2018-07-23 14:02:20.855274
1965071,2018-07-23 14:02:20.855274
5424492,2018-07-23 14:02:20.855274
5643472,2018-07-23 14:02:20.855274
7005772,2018-07-23 14:02:20.855274
7349262,2018-07-23 14:02:20.855274
9068482,2018-07-23 14:02:20.855274
9327892,2018-07-23 14:02:20.855274
10070922,2018-07-23 14:02:20.855274
10401512,2018-07-23 14:02:20.855274
10912192,2018-07-23 14:02:20.855274
13096152,2018-07-23 14:02:20.855274
14315765,2018-07-23 14:02:20.855274
14414761,2018-07-23 14:02:20.855274
14430185,2018-07-23 14:02:20.855274
14477589,2018-07-23 14:02:20.855274
14942056,2018-07-23 14:02:20.855274
14976478,2018-07-23 14:02:20.855274
14985163,2018-07-23 14:02:20.855274
15015911,2018-07-23 14:02:20.855274
15049012,2018-07-23 14:02:20.855274
15225831,2018-07-23 14:02:20.855274
15376116,2018-07-23 14:02:20.855274
15451993,2018-07-23 14:02:20.855274
15565379,2018-07-23 14:02:20.855274
15660682,2018-07-23 14:02:20.855274
15988479,2018-07-23 14:02:20.855274
16108210,2018-07-23 14:02:20.855274
16196228,2018-07-23 14:02:20.855274
16385252,2018-07-23 14:02:20.855274
16442285,2018-07-23 14:02:20.855274
16540741,2018-07-23 14:02:20.855274
16549116,2018-07-23 14:02:20.855274
16594026,2018-07-23 14:02:20.855274
16695530,2018-07-23 14:02:20.855274
16785956,2018-07-23 14:02:20.855274
17103716,2018-07-23 14:02:20.855274
17239550,2018-07-23 14:02:20.855274
17405012,2018-07-23 14:02:20.855274
17663232,2018-07-23 14:02:20.855274
17776806,2018-07-23 14:02:20.855274
17851287,2018-07-23 14:02:20.855274
18773543,2018-07-23 14:02:20.855274
18840180,2018-07-23 14:02:20.855274
18918996,2018-07-23 14:02:20.855274
19120903,2018-07-23 14:02:20.855274
19139371,2018-07-23 14:02:20.855274
19286236,2018-07-23 14:02:20.855274
19657203,2018-07-23 14:02:20.855274
19869988,2018-07-23 14:02:20.855274
19897835,2018-07-23 14:02:20.855274
20132396,2018-07-23 14:02:20.855274
20148822,2018-07-23 14:02:20.855274
20200012,2018-07-23 14:02:20.855274
20280721,2018-07-23 14:02:20.855274
20446790,2018-07-23 14:02:20.855274
20463097,2018-07-23 14:02:20.855274
20490586,2018-07-23 14:02:20.855274
20609081,2018-07-23 14:02:20.855274
20628244,2018-07-23 14:02:20.855274
20896824,2018-07-23 14:02:20.855274
20998770,2018-07-23 14:02:20.855274
21033374,2018-07-23 14:02:20.855274
21047670,2018-07-23 14:02:20.855274
21251443,2018-07-23 14:02:20.855274
21274204,2018-07-23 14:02:20.855274
21321278,2018-07-23 14:02:20.855274
21454046,2018-07-23 14:02:20.855274
21615273,2018-07-23 14:02:20.855274
21616189,2018-07-23 14:02:20.855274
21927047,2018-07-23 14:02:20.855274
21946093,2018-07-23 14:02:20.855274
22100881,2018-07-23 14:02:20.855274
22192508,2018-07-23 14:02:20.855274
22355849,2018-07-23 14:02:20.855274
22571411,2018-07-23 14:02:20.855274
22698796,2018-07-23 14:02:20.855274
22736151,2018-07-23 14:02:20.855274
22788127,2018-07-23 14:02:20.855274
22799916,2018-07-23 14:02:20.855274
22884797,2018-07-23 14:02:20.855274
23240476,2018-07-23 14:02:20.855274
23257662,2018-07-23 14:02:20.855274
23260256,2018-07-23 14:02:20.855274
23359237,2018-07-23 14:02:20.855274
23386599,2018-07-23 14:02:20.855274
23434325,2018-07-23 14:02:20.855274
23547622,2018-07-23 14:02:20.855274
23637869,2018-07-23 14:02:20.855274
23918605,2018-07-23 14:02:20.855274
24057266,2018-07-23 14:02:20.855274
24075489,2018-07-23 14:02:20.855274
24364256,2018-07-23 14:02:20.855274
24466594,2018-07-23 14:02:20.855274
24547150,2018-07-23 14:02:20.855274
24794894,2018-07-23 14:02:20.855274
25234788,2018-07-23 14:02:20.855274
25537232,2018-07-23 14:02:20.855274
25624684,2018-07-23 14:02:20.855274
25636601,2018-07-23 14:02:20.855274
25900665,2018-07-23 14:02:20.855274
25976676,2018-07-23 14:02:20.855274
26026722,2018-07-23 14:02:20.855274
26248089,2018-07-23 14:02:20.855274
26313017,2018-07-23 14:02:20.855274
26650200,2018-07-23 14:02:20.855274
26932563,2018-07-23 14:02:20.855274
27468992,2018-07-23 14:02:20.855274
27605957,2018-07-23 14:02:20.855274
27764272,2018-07-23 14:02:20.855274
27795664,2018-07-23 14:02:20.855274
27945557,2018-07-23 14:02:20.855274
27987344,2018-07-23 14:02:20.855274
28030526,2018-07-23 14:02:20.855274
28193789,2018-07-23 14:02:20.855274
28268470,2018-07-23 14:02:20.855274
28437521,2018-07-23 14:02:20.855274
28711412,2018-07-23 14:02:20.855274
28943151,2018-07-23 14:02:20.855274
28956972,2018-07-23 14:02:20.855274
29092571,2018-07-23 14:02:20.855274
29622364,2018-07-23 14:02:20.855274
29806795,2018-07-23 14:02:20.855274
30632331,2018-07-23 14:02:20.855274
30634724,2018-07-23 14:02:20.855274
30819613,2018-07-23 14:02:20.855274
30820955,2018-07-23 14:02:20.855274
30907190,2018-07-23 14:02:20.855274
31094723,2018-07-23 14:02:20.855274
31303749,2018-07-23 14:02:20.855274
31330144,2018-07-23 14:02:20.855274
31445191,2018-07-23 14:02:20.855274
31610490,2018-07-23 14:02:20.855274
32063591,2018-07-23 14:02:20.855274
32353283,2018-07-23 14:02:20.855274
32496021,2018-07-23 14:02:20.855274
32637373,2018-07-23 14:02:20.855274
33223529,2018-07-23 14:02:20.855274
33451961,2018-07-23 14:02:20.855274
33468830,2018-07-23 14:02:20.855274
33697653,2018-07-23 14:02:20.855274
34158550,2018-07-23 14:02:20.855274
34233590,2018-07-23 14:02:20.855274
34388671,2018-07-23 14:02:20.855274
34545386,2018-07-23 14:02:20.855274
34618780,2018-07-23 14:02:20.855274
34668002,2018-07-23 14:02:20.855274
35065899,2018-07-23 14:02:20.855274
35252873,2018-07-23 14:02:20.855274
35329882,2018-07-23 14:02:20.855274
35433108,2018-07-23 14:02:20.855274
35988844,2018-07-23 14:02:20.855274
36184128,2018-07-23 14:02:20.855274
36456743,2018-07-23 14:02:20.855274
36490783,2018-07-23 14:02:20.855274
36647151,2018-07-23 14:02:20.855274
37570920,2018-07-23 14:02:20.855274
37633094,2018-07-23 14:02:20.855274
37702488,2018-07-23 14:02:20.855274
37759153,2018-07-23 14:02:20.855274
38046309,2018-07-23 14:02:20.855274
38526845,2018-07-23 14:02:20.855274
38739782,2018-07-23 14:02:20.855274
38786661,2018-07-23 14:02:20.855274
38857156,2018-07-23 14:02:20.855274
39047949,2018-07-23 14:02:20.855274
39430718,2018-07-23 14:02:20.855274
39537657,2018-07-23 14:02:20.855274
39794011,2018-07-23 14:02:20.855274
40098265,2018-07-23 14:02:20.855274
40122904,2018-07-23 14:02:20.855274
